repo_name,owner,language,size_bytes,relative_size,created_at,stars
sun-panel,hslr-s,JavaScript,1646,0.0035238782356631034,2023-11-09T04:39:08Z,3835
sun-panel,hslr-s,CSS,59,0.00012631155279715862,2023-11-09T04:39:08Z,3835
my-room-in-3d,brunosimon,JavaScript,68939,0.916973703462311,2021-08-07T11:39:17Z,3832
my-room-in-3d,brunosimon,GLSL,4153,0.05524002074992352,2021-08-07T11:39:17Z,3832
my-room-in-3d,brunosimon,HTML,1721,0.02289142203482263,2021-08-07T11:39:17Z,3832
my-room-in-3d,brunosimon,CSS,368,0.0048948537529428975,2021-08-07T11:39:17Z,3832
Hide-My-Applist,Dr-TSNG,Kotlin,132224,0.9850334865495072,2021-03-19T14:12:50Z,3826
Hide-My-Applist,Dr-TSNG,Java,1737,0.012940186094328518,2021-03-19T14:12:50Z,3826
Hide-My-Applist,Dr-TSNG,AIDL,272,0.0020263273561642813,2021-03-19T14:12:50Z,3826
dsq,multiprocessio,Go,19630,0.4932656548396824,2022-01-10T23:26:55Z,3825
dsq,multiprocessio,Python,14279,0.35880490501557943,2022-01-10T23:26:55Z,3825
dsq,multiprocessio,JavaScript,2952,0.07417830937782692,2022-01-10T23:26:55Z,3825
dsq,multiprocessio,Shell,2263,0.05686501155895065,2022-01-10T23:26:55Z,3825
dsq,multiprocessio,PowerShell,672,0.016886119207960598,2022-01-10T23:26:55Z,3825
kener,rajnandan1,Svelte,489375,0.5411440905683077,2023-12-01T15:39:00Z,3813
kener,rajnandan1,JavaScript,317003,0.35053752264097116,2023-12-01T15:39:00Z,3813
kener,rajnandan1,CSS,51785,0.05726313508062287,2023-12-01T15:39:00Z,3813
kener,rajnandan1,HTML,29116,0.03219606915144183,2023-12-01T15:39:00Z,3813
kener,rajnandan1,TypeScript,10092,0.01115959368994199,2023-12-01T15:39:00Z,3813
kener,rajnandan1,Dockerfile,6766,0.00748174899981644,2023-12-01T15:39:00Z,3813
kener,rajnandan1,Shell,197,0.00021783986889799565,2023-12-01T15:39:00Z,3813
mlkit,googlesamples,Java,617282,0.3147746998003088,2020-05-28T21:40:38Z,3794
mlkit,googlesamples,Kotlin,564748,0.2879856891385539,2020-05-28T21:40:38Z,3794
mlkit,googlesamples,Objective-C,465484,0.23736733998698642,2020-05-28T21:40:38Z,3794
mlkit,googlesamples,Swift,289609,0.1476822360517035,2020-05-28T21:40:38Z,3794
mlkit,googlesamples,Jupyter Notebook,13498,0.006883124565279027,2020-05-28T21:40:38Z,3794
mlkit,googlesamples,Ruby,10407,0.005306910457168383,2020-05-28T21:40:38Z,3794
doesitarm,ThatGuySam,JavaScript,374878,0.6248893585881906,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,Vue,124595,0.2076891405558491,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,Astro,77964,0.12995927729279844,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,TypeScript,13417,0.022364984139314,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,CSS,8313,0.013857055463227045,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,Shell,580,0.0009668100768280628,2020-09-16T01:33:22Z,3786
doesitarm,ThatGuySam,HTML,164,0.0002733738837927626,2020-09-16T01:33:22Z,3786
Onion,OnionUI,C,11100303,0.9316249588438632,2022-06-20T22:16:51Z,3785
Onion,OnionUI,Shell,412050,0.034582485207080724,2022-06-20T22:16:51Z,3785
Onion,OnionUI,MDX,231016,0.019388684389270626,2022-06-20T22:16:51Z,3785
Onion,OnionUI,Makefile,77509,0.006505166474737581,2022-06-20T22:16:51Z,3785
Onion,OnionUI,HTML,30774,0.0025827967473915844,2022-06-20T22:16:51Z,3785
Onion,OnionUI,TypeScript,20731,0.0017399089936366717,2022-06-20T22:16:51Z,3785
Onion,OnionUI,SCSS,13115,0.001100714217912544,2022-06-20T22:16:51Z,3785
Onion,OnionUI,JavaScript,12247,0.0010278648133263382,2022-06-20T22:16:51Z,3785
Onion,OnionUI,PowerShell,7300,0.0006126735639162464,2022-06-20T22:16:51Z,3785
Onion,OnionUI,Java,5793,0.0004861942405160021,2022-06-20T22:16:51Z,3785
Onion,OnionUI,C++,3612,0.00030314752231034,2022-06-20T22:16:51Z,3785
Onion,OnionUI,CSS,315,2.643728392241337e-05,2022-06-20T22:16:51Z,3785
Onion,OnionUI,Batchfile,226,1.8967702115763244e-05,2022-06-20T22:16:51Z,3785
miniob,oceanbase,C++,1986668,0.8454956956353725,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Python,282102,0.1200583221404532,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Lua,18138,0.007719257031086416,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Yacc,17746,0.007552427791027651,2021-10-12T01:44:38Z,3785
miniob,oceanbase,CMake,16753,0.007129822088531851,2021-10-12T01:44:38Z,3785
miniob,oceanbase,C,12164,0.005176813459374527,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Shell,7392,0.0031459228125367065,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Lex,6571,0.002796517694964651,2021-10-12T01:44:38Z,3785
miniob,oceanbase,Dockerfile,2174,0.0009252213466524351,2021-10-12T01:44:38Z,3785
bflat,bflattened,C#,175296,1.0,2021-06-18T12:44:02Z,3780
javascript,gustavoguanabara,HTML,42986,0.5801549383215915,2020-03-12T18:14:45Z,3773
javascript,gustavoguanabara,JavaScript,25589,0.3453585985369935,2020-03-12T18:14:45Z,3773
javascript,gustavoguanabara,CSS,5519,0.07448646314141497,2020-03-12T18:14:45Z,3773
imessage-exporter,ReagentX,Rust,1136037,0.9864540649527586,2022-05-05T02:33:49Z,3770
imessage-exporter,ReagentX,HTML,7960,0.0069119001907719186,2022-05-05T02:33:49Z,3770
imessage-exporter,ReagentX,CSS,5344,0.004640351082849891,2022-05-05T02:33:49Z,3770
imessage-exporter,ReagentX,Shell,2296,0.001993683773619639,2022-05-05T02:33:49Z,3770
m1n1,AsahiLinux,Python,1721799,0.5343099955562065,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,C,1437481,0.4460802141958099,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Assembly,25742,0.007988277322502724,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Rust,14059,0.004362799738834038,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Linker Script,11753,0.003647200037735006,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Makefile,7490,0.0023243025850961624,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Shell,3631,0.0011267747244972184,2021-01-14T18:59:03Z,3768
m1n1,AsahiLinux,Dockerfile,517,0.00016043583931838663,2021-01-14T18:59:03Z,3768
stylegan2-pytorch,lucidrains,Python,63170,1.0,2020-01-09T18:23:31Z,3757
parsec-vdd,nomi-san,C#,142565,0.9043248249264183,2022-11-05T02:44:12Z,3751
parsec-vdd,nomi-san,C++,15083,0.09567517507358166,2022-11-05T02:44:12Z,3751
devhome,microsoft,C#,3301656,0.9622416329152402,2023-02-03T22:44:29Z,3750
devhome,microsoft,C++,74826,0.021807448269751836,2023-02-03T22:44:29Z,3750
devhome,microsoft,PowerShell,52336,0.01525291493125026,2023-02-03T22:44:29Z,3750
devhome,microsoft,C,1333,0.00038849234949855926,2023-02-03T22:44:29Z,3750
devhome,microsoft,Batchfile,1062,0.00030951153425916723,2023-02-03T22:44:29Z,3750
macroquad,not-fl3,Rust,553635,0.9972278961190546,2020-01-08T19:01:01Z,3748
macroquad,not-fl3,GLSL,1539,0.0027721038809454335,2020-01-08T19:01:01Z,3748
PopupView,exyte,Swift,130540,0.9961311590498065,2020-04-23T09:43:26Z,3748
PopupView,exyte,Objective-C,507,0.003868840950193442,2020-04-23T09:43:26Z,3748
Adobe-GenP,cw2k,AutoIt,29624,1.0,2022-12-29T13:08:47Z,3747
wechat-article-exporter,wechat-article,Vue,166402,0.39310282917241507,2024-07-17T14:41:12Z,3732
wechat-article-exporter,wechat-article,TypeScript,161585,0.38172330051216147,2024-07-17T14:41:12Z,3732
wechat-article-exporter,wechat-article,CSS,86627,0.20464488877969497,2024-07-17T14:41:12Z,3732
wechat-article-exporter,wechat-article,JavaScript,8690,0.02052898153572846,2024-07-17T14:41:12Z,3732
regexlearn.com,aykutkardas,TypeScript,150101,0.8135511460642489,2021-08-28T15:34:48Z,3730
regexlearn.com,aykutkardas,JavaScript,33825,0.18333233966211565,2021-08-28T15:34:48Z,3730
regexlearn.com,aykutkardas,CSS,575,0.0031165142736353734,2021-08-28T15:34:48Z,3730
Auto_Simulated_Universe,CHNZYX,Python,418275,0.9994981898992795,2023-05-18T10:41:14Z,3716
Auto_Simulated_Universe,CHNZYX,Batchfile,210,0.000501810100720456,2023-05-18T10:41:14Z,3716
coze-discord-proxy,deanxv,Go,98955,0.9924379945641818,2024-01-26T07:32:25Z,3714
coze-discord-proxy,deanxv,Dockerfile,754,0.0075620054358182314,2024-01-26T07:32:25Z,3714
whatsapp-mcp,lharries,Go,39103,0.5122551909346957,2025-03-29T12:49:33Z,3710
whatsapp-mcp,lharries,Python,37232,0.48774480906530426,2025-03-29T12:49:33Z,3710
rustpad,ekzhang,Rust,56376,0.6136630818130361,2021-06-01T03:58:36Z,3707
rustpad,ekzhang,TypeScript,33800,0.3679191884007489,2021-06-01T03:58:36Z,3707
rustpad,ekzhang,HTML,838,0.009121783428397265,2021-06-01T03:58:36Z,3707
rustpad,ekzhang,Dockerfile,816,0.008882309400444115,2021-06-01T03:58:36Z,3707
rustpad,ekzhang,CSS,38,0.00041363695737362303,2021-06-01T03:58:36Z,3707
llm-workflow-engine,llm-workflow-engine,Python,599646,0.9945862566552222,2022-12-03T14:46:24Z,3699
llm-workflow-engine,llm-workflow-engine,Shell,2399,0.0039790350135177725,2022-12-03T14:46:24Z,3699
llm-workflow-engine,llm-workflow-engine,Mako,510,0.0008458973976215356,2022-12-03T14:46:24Z,3699
llm-workflow-engine,llm-workflow-engine,Dockerfile,355,0.0005888109336385198,2022-12-03T14:46:24Z,3699
baiduyun,syhyz1990,JavaScript,151600,1.0,2020-08-29T09:26:16Z,3699
ml-interviews-book,chiphuyen,HTML,5259009,0.9894891185546673,2021-01-02T17:19:38Z,3696
ml-interviews-book,chiphuyen,CSS,30534,0.005745010275880534,2021-01-02T17:19:38Z,3696
ml-interviews-book,chiphuyen,JavaScript,15892,0.0029900996693618077,2021-01-02T17:19:38Z,3696
ml-interviews-book,chiphuyen,Jupyter Notebook,9438,0.0017757715000904066,2021-01-02T17:19:38Z,3696
microdiff,AsyncBanana,JavaScript,26308,0.9214711033274956,2021-10-31T20:07:53Z,3695
microdiff,AsyncBanana,TypeScript,2242,0.07852889667250437,2021-10-31T20:07:53Z,3695
GenAI-Showcase,mongodb-developer,Jupyter Notebook,42847696,0.9663695899591755,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,TypeScript,1287874,0.029046188838230257,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,Python,133865,0.003019137018706561,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,JavaScript,23181,0.0005228148898564733,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,CSS,17005,0.00038352388602775234,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,HTML,15808,0.00035652723259786586,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,Java,10712,0.0002415941115630275,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,HCL,2496,5.6293773568084085e-05,2024-01-30T14:20:36Z,3693
GenAI-Showcase,mongodb-developer,Dockerfile,192,4.330290274468006e-06,2024-01-30T14:20:36Z,3693
rainfrog,achristmascarl,Rust,237913,0.9780354852501069,2024-05-15T15:35:44Z,3692
rainfrog,achristmascarl,Shell,2462,0.010121024764034597,2024-05-15T15:35:44Z,3692
rainfrog,achristmascarl,Makefile,1850,0.0076051567073371264,2024-05-15T15:35:44Z,3692
rainfrog,achristmascarl,Dockerfile,1031,0.004238333278521393,2024-05-15T15:35:44Z,3692
Promptify,promptslab,Jupyter Notebook,115720,0.5005515063693579,2022-12-12T18:06:32Z,3690
Promptify,promptslab,Python,102701,0.4442372991327292,2022-12-12T18:06:32Z,3690
Promptify,promptslab,Jinja,12764,0.055211194497912924,2022-12-12T18:06:32Z,3690
bare-metal-programming-guide,cpq,C,3487246,0.9503128017207433,2022-09-15T13:35:24Z,3687
bare-metal-programming-guide,cpq,C++,140069,0.038170339524146786,2022-09-15T13:35:24Z,3687
bare-metal-programming-guide,cpq,Makefile,24253,0.006609208636308763,2022-09-15T13:35:24Z,3687
bare-metal-programming-guide,cpq,Linker Script,18009,0.0049076501188011585,2022-09-15T13:35:24Z,3687
CamPhish,techchipnet,HTML,31864,0.49692773151180564,2020-04-11T13:04:59Z,3685
CamPhish,techchipnet,Shell,21850,0.3407566825738436,2020-04-11T13:04:59Z,3685
CamPhish,techchipnet,PHP,10408,0.16231558591435077,2020-04-11T13:04:59Z,3685
coq_nvim,ms-jpq,Python,398709,0.8974454780978277,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,Lua,26377,0.05937141969653657,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,PLpgSQL,13551,0.03050165327018869,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,Vim Script,3114,0.007009235354096937,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,Makefile,1308,0.002944148954129349,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,Dockerfile,1123,0.0025277364491492803,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,C,38,8.553337940131136e-05,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,CSS,26,5.852283853773935e-05,2020-07-16T03:58:40Z,3683
coq_nvim,ms-jpq,TypeScript,25,5.627196013244169e-05,2020-07-16T03:58:40Z,3683
encodec,facebookresearch,Python,117023,0.9925783304212116,2022-10-20T12:35:53Z,3681
encodec,facebookresearch,Makefile,875,0.007421669578788444,2022-10-20T12:35:53Z,3681
tensorflow_macos,apple,Shell,13427,1.0,2020-11-05T18:47:47Z,3678
init.lua,ThePrimeagen,Lua,34959,1.0,2022-12-12T03:22:32Z,3675
genaiscript,microsoft,TypeScript,2410068,0.8912277925058363,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,JavaScript,219836,0.08129395228404884,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Bicep,30713,0.01135747173574843,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,CSS,14474,0.005352392990044046,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Tree-sitter Query,11822,0.004371700285221826,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,TLA,7207,0.0026651026861439437,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Gherkin,3073,0.001136375822744601,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Python,2725,0.0010076876397588797,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Dockerfile,910,0.00033651220263507546,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Jupyter Notebook,784,0.0002899182053471419,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,HTML,713,0.00026366285766902067,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,C++,383,0.00014163096001014713,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,C#,194,7.173996407824685e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Java,194,7.173996407824685e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Mermaid,185,6.841182141482303e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Go,151,5.5838838019666366e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,PHP,144,5.3250282614781167e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Swift,143,5.288048898551185e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Kotlin,138,5.103152083916529e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Ruby,124,4.5854410029394896e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,Vue,120,4.437523551231764e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,C,79,2.921369671227578e-05,2023-08-17T15:57:21Z,2578
genaiscript,microsoft,F*,31,1.1463602507348724e-05,2023-08-17T15:57:21Z,2578
unbuild,unjs,TypeScript,82676,0.97200700706585,2021-04-07T17:23:00Z,2576
unbuild,unjs,JavaScript,2381,0.02799299293415004,2021-04-07T17:23:00Z,2576
archive-old-cli-mentat,AbanteAI,Python,639318,0.8779609577236553,2023-07-25T18:00:13Z,2576
archive-old-cli-mentat,AbanteAI,TypeScript,61282,0.08415718533065086,2023-07-25T18:00:13Z,2576
archive-old-cli-mentat,AbanteAI,Jinja,9532,0.013090080130736008,2023-07-25T18:00:13Z,2576
archive-old-cli-mentat,AbanteAI,JavaScript,8938,0.01227435335800655,2023-07-25T18:00:13Z,2576
archive-old-cli-mentat,AbanteAI,CSS,6087,0.008359139504384189,2023-07-25T18:00:13Z,2576
archive-old-cli-mentat,AbanteAI,Shell,3028,0.004158283952566999,2023-07-25T18:00:13Z,2576
PongoOS,checkra1n,C,2134549,0.9450920541477277,2020-02-05T20:14:32Z,2576
PongoOS,checkra1n,Assembly,56924,0.025203647276452894,2020-02-05T20:14:32Z,2576
PongoOS,checkra1n,Objective-C,41350,0.01830810931911544,2020-02-05T20:14:32Z,2576
PongoOS,checkra1n,Python,12052,0.005336138658137346,2020-02-05T20:14:32Z,2576
PongoOS,checkra1n,Makefile,11537,0.005108117465892015,2020-02-05T20:14:32Z,2576
PongoOS,checkra1n,Shell,2150,0.0009519331326746841,2020-02-05T20:14:32Z,2576
vinxi,nksaraf,JavaScript,355802,0.7149197980232318,2023-07-01T17:47:37Z,2575
vinxi,nksaraf,TypeScript,130728,0.2626742833260663,2023-07-01T17:47:37Z,2575
vinxi,nksaraf,CSS,8575,0.01722991233340232,2023-07-01T17:47:37Z,2575
vinxi,nksaraf,HTML,2287,0.0045953130619814705,2023-07-01T17:47:37Z,2575
vinxi,nksaraf,Dockerfile,289,0.0005806932553181657,2023-07-01T17:47:37Z,2575
AndroidIDE,AndroidIDEOfficial,Java,35566847,0.8768350484657638,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,Kotlin,4692879,0.11569428083993404,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,ANTLR,109365,0.002696192470349094,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,HTML,109220,0.002692617762643698,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,C++,23983,0.0005912566544724759,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,Scheme,18502,0.0004561327032085122,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,Shell,14085,0.0003472397105551775,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,Lex,13233,0.00032623522114140317,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,C,7548,0.0001860820259332964,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,ReScript,3232,7.967900209544435e-05,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,Makefile,2698,6.6514216476952e-05,2021-07-20T13:31:14Z,2552
AndroidIDE,AndroidIDEOfficial,AIDL,1165,2.872092742611159e-05,2021-07-20T13:31:14Z,2552
Primes,PlummersSoftwareLLC,C,348841,0.12890508224677913,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,C#,273191,0.10095060019917337,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Assembly,203106,0.07505251858243246,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Common Lisp,177895,0.06573645186858991,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,TeX,177463,0.06557681754942844,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Rust,139782,0.05165278796534605,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Zig,116945,0.04321397095911773,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,C++,101423,0.03747822118591301,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Dockerfile,51081,0.01887564966918374,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Python,50011,0.018480259110149527,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Shell,49462,0.018277390496215153,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Go,46871,0.01731995410513324,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,D,46515,0.0171884036013798,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,JavaScript,42899,0.015852205226176332,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Haskell,41867,0.01547085657484614,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Lua,40444,0.014945024083719331,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,PowerShell,37172,0.013735941925625928,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,TypeScript,35634,0.013167614187500115,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Java,35219,0.013014261774416752,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,V,34496,0.012747096004153448,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Clojure,29443,0.010879891803405902,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Dart,28247,0.010437941234616258,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,xBase,25879,0.009562908670323722,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,M,25794,0.009531499139933152,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Julia,25071,0.009264333369669848,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Fortran,23539,0.008698222774865724,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Pascal,22418,0.00828398649759717,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Cuda,20030,0.007401563455565676,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Cython,19859,0.007338374870897592,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Chapel,19789,0.0073125081988112415,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Swift,19623,0.007251167233577897,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,FreeBASIC,19451,0.007187609125022865,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Nim,19265,0.007118877682050562,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Batchfile,18559,0.0068579938178653715,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Brainfuck,17576,0.006494751836995623,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Elixir,17173,0.006345833710555635,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Visual Basic .NET,16849,0.006226107971184528,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Euphoria,16368,0.006048366981562606,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Verilog,14881,0.005498884961671135,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Tcl,14756,0.005452694475802652,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,MATLAB,12702,0.0046936924120117435,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,mcfunction,11973,0.004424309498426752,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Kotlin,11429,0.004223288503927115,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Crystal,11034,0.00407732656858271,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Perl,10456,0.0038637417619268454,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,F#,10277,0.003797596986163178,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Makefile,9760,0.003606553136611133,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Scala,9635,0.003560362650742651,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Forth,8938,0.003302804501539991,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Odin,7175,0.00265133388885091,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,R,7012,0.0025911014952784087,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,COBOL,6666,0.0024632462303944484,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Beef,6501,0.002402274789048051,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,Terra,6228,0.002301394767911285,2021-03-23T02:39:07Z,2549
Primes,PlummersSoftwareLLC,IDL,6031,0.0022285985621825558,2021-03-23T02:39:07Z,2549
